item_url,item_type,institution,legis_period,period_bin,path,top_level_keys,stage_keys,fingerprint,example_paths
/gegenstand/XV/I/830,I,NR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/VII/I/305,I,NR,VII,old,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9105149e1127673dc5f29a5fd4aa4c3d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XI/I/161,I,NR,XI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XI/A/108,A,NR,XI,old,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9105149e1127673dc5f29a5fd4aa4c3d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XII/A/69,A,NR,XII,old,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9105149e1127673dc5f29a5fd4aa4c3d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XII/A/72,A,NR,XII,old,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9105149e1127673dc5f29a5fd4aa4c3d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XIV/AB/810,AB,NR,XIV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XV/AB/826,AB,NR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/VI/AB/131,AB,NR,VI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XIV/J/803,J,NR,XIV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XI/J/556,J,NR,XI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XV/J/1294,J,NR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,a867cda4cde3d4321f9f782cacd7b14b,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/A-BR/3,A-BR,BR,VI,old,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|text,bdbba21b2a25cf109be64b41e7e604d8,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/A-BR/9,A-BR,BR,XI,old,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,6b85430f29b45a08baa97b0311632636,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/A-BR/26,A-BR,BR,XV,old,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|text,bdbba21b2a25cf109be64b41e7e604d8,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/VIII/VER/3,VER,NR,VIII,old,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|stdocuments|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,07a34baf8c166c9530e1c372ecb2049d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/X/VER/4,VER,NR,X,old,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|stdocuments|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,07a34baf8c166c9530e1c372ecb2049d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/VI/VER/4,VER,NR,VI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|stdocuments|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,07a34baf8c166c9530e1c372ecb2049d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XIII/III/83,III,NR,XIII,old,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,4fe8816d9b2a2c3b65f9257036398ed4,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XIII/III/148,III,NR,XIII,old,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,6b85430f29b45a08baa97b0311632636,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XI/III/67,III,NR,XI,old,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,4fe8816d9b2a2c3b65f9257036398ed4,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/X/JPR/2,JPR,NR,X,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,19857feb116b7b2f877d9d6e7245f11e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XI/JPR/4,JPR,NR,XI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,19857feb116b7b2f877d9d6e7245f11e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/X/JPR/5,JPR,NR,X,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,19857feb116b7b2f877d9d6e7245f11e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/X/ABPR/3,ABPR,NR,X,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,19857feb116b7b2f877d9d6e7245f11e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XI/ABPR/7,ABPR,NR,XI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,19857feb116b7b2f877d9d6e7245f11e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XI/ABPR/9,ABPR,NR,XI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,19857feb116b7b2f877d9d6e7245f11e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XV/E/75,E,NR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,94e27fd17fb79de2ee2e7982e7e81c96,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XII/E/17,E,NR,XII,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,94e27fd17fb79de2ee2e7982e7e81c96,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XV/E/52,E,NR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,94e27fd17fb79de2ee2e7982e7e81c96,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/I-BR/1417,I-BR,BR,XIII,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|text,8527fa0c5f515614579ac9296ce5cfdb,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/I-BR/949,I-BR,BR,XIII,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|text,8527fa0c5f515614579ac9296ce5cfdb,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/I-BR/2658,I-BR,BR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|text,8527fa0c5f515614579ac9296ce5cfdb,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/E-BR/90,E-BR,BR,XV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,94e27fd17fb79de2ee2e7982e7e81c96,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/E-BR/77,E-BR,BR,XIV,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,94e27fd17fb79de2ee2e7982e7e81c96,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/BR/E-BR/26,E-BR,BR,XI,old,B_flat_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,94e27fd17fb79de2ee2e7982e7e81c96,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XVII/I/1097,I,NR,XVII,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9105149e1127673dc5f29a5fd4aa4c3d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XVII/I/324,I,NR,XVII,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,4fe8816d9b2a2c3b65f9257036398ed4,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XXIV/I/1041,I,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9ebc7ec56f8b923831fc29cbd5bfc2e5,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXV/ME/92,ME,NR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,b7f419bda0bea2c2696c5d438e460455,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XVI/ME/240,ME,NR,XVI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,8201ff1901532d40c7139937bb7e7bc8,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIV/ME/293,ME,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,b7f419bda0bea2c2696c5d438e460455,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXV/JPR/12,JPR,NR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b006733e83bd5f94991be1193ce8870c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XX/JPR/50,JPR,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,b006733e83bd5f94991be1193ce8870c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIII/JPR/33,JPR,NR,XXIII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b006733e83bd5f94991be1193ce8870c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XVI/III/33,III,NR,XVI,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,6b85430f29b45a08baa97b0311632636,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIII/III/127,III,NR,XXIII,mid,A_phase_stages,approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,1315daaee06634ff8018065c9a2c9c2e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, correspondence, correspondence[].additional, correspondence[].date, correspondence[].title"
/gegenstand/XXII/III/175,III,NR,XXII,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,9ed1af376228aa47b789623b671e406e,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIV/ABPR/99,ABPR,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXV/ABPR/23,ABPR,NR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,153d8aaa60a4cbfc5036f0476d696396,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIV/ABPR/19,ABPR,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXII/E/82,E,NR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b3e293bdd9ddeef750913a9c64f5c6da,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXI/E/23,E,NR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|reden|text,b3e293bdd9ddeef750913a9c64f5c6da,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XX/E/45,E,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b3e293bdd9ddeef750913a9c64f5c6da,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XVII/A/232,A,NR,XVII,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,9105149e1127673dc5f29a5fd4aa4c3d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XXV/A/559,A,NR,XXV,mid,A_phase_stages,approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,c211e3d557495b892d266af0f1d1188c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, correspondence, correspondence[].additional, correspondence[].date, correspondence[].title"
/gegenstand/XVIII/A/338,A,NR,XVIII,mid,C_no_stages,approvalstate|breadcrumbs|deleted|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|progress|sntype|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,NA,d53816f8bbb537ddcbf29421266e7f7a,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, documents, documents[].documents, documents[].documents[].link"
/gegenstand/XXIV/AB/2935,AB,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,153d8aaa60a4cbfc5036f0476d696396,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
